Date,Entity,Site,Commodity,GHGEmissions_tCO2e,WaterUse_m3,Energy_kWh,TRIFR,LTIFR,Scenario
2025-09-01,Canada,South Pit,Nickel,5167.7,13562.9,595655.4,4.86,2.22,Actual
2025-09-01,Canada,Mill A,Gold,2598.2,13180.7,783187.4,1.58,2.87,Budget
2025-09-01,Canada,Mill A,Copper,3710.7,17884.5,940572.4,4.16,1.47,Budget
2025-09-01,Canada,Mill A,Zinc,4428.7,18903.9,847534.7,6.32,0.73,Actual
2025-09-01,Canada,Mill A,Nickel,3494.5,8743.6,1086453.1,0.99,1.23,Budget
2025-09-01,Canada,Mill B,Gold,2770.7,13376.4,887274.1,4.7,2.0,Budget
2025-09-01,Canada,Mill B,Copper,2710.0,11920.2,503420.6,1.82,1.35,Budget
2025-09-01,Canada,Mill B,Zinc,2675.9,12080.2,960492.5,2.92,0.27,Budget
2025-09-01,Canada,Mill B,Nickel,3798.1,8471.9,986796.0,2.73,1.85,Budget
2025-09-01,Holding Company,North Pit,Gold,3597.4,15882.1,1068072.4,3.01,0.83,Actual
2025-09-01,Holding Company,North Pit,Copper,4903.4,13339.3,925142.9,2.98,2.69,Actual
2025-09-01,Holding Company,North Pit,Zinc,4737.4,9168.8,502983.1,1.74,1.32,Budget
2025-09-01,Holding Company,North Pit,Nickel,2688.7,14044.0,1113790.0,0.89,0.72,Budget
2025-09-01,Holding Company,South Pit,Gold,4259.2,8662.5,856338.0,1.22,1.5,Budget
2025-09-01,Holding Company,South Pit,Copper,4410.6,11141.3,1359221.3,2.18,1.17,Actual
2025-09-01,Holding Company,South Pit,Zinc,2226.5,13034.0,520848.7,4.18,1.84,Actual
2025-09-01,Holding Company,South Pit,Nickel,3877.0,8408.9,891474.4,4.22,1.52,Actual
2025-09-01,Holding Company,Mill A,Gold,3510.6,18699.1,1043803.4,3.17,0.4,Budget
2025-09-01,Holding Company,Mill A,Copper,4308.5,19147.5,943568.1,1.65,1.46,Budget
2025-09-01,Holding Company,Mill A,Zinc,3153.3,8060.6,629976.1,1.62,2.85,Budget
2025-09-01,Holding Company,Mill A,Nickel,2775.2,10683.1,696341.6,1.3,1.89,Actual
2025-09-01,Holding Company,Mill B,Gold,3181.1,17038.2,720808.2,0.86,2.19,Budget
2025-09-01,Holding Company,Mill B,Copper,2341.4,15977.9,822247.9,0.98,1.6,Budget
2025-09-01,Holding Company,Mill B,Zinc,4157.2,16781.7,1074284.4,0.72,0.37,Budget
2025-09-01,Holding Company,Mill B,Nickel,3200.4,7406.9,464865.7,0.99,1.66,Actual
2025-09-01,Alberta,North Pit,Gold,4956.5,10712.2,815061.1,1.01,0.66,Budget
2025-09-01,Alberta,North Pit,Copper,4976.5,19517.9,660654.4,0.83,2.16,Budget
2025-09-01,Alberta,North Pit,Zinc,4422.9,9203.3,904649.4,2.63,2.89,Actual
2025-09-01,Alberta,North Pit,Nickel,4018.3,9875.8,529990.8,0.58,0.35,Budget
2025-09-01,Alberta,South Pit,Gold,2673.1,14715.9,1028855.1,2.61,0.75,Budget
2025-09-01,Alberta,South Pit,Copper,2880.8,14919.2,843611.7,3.39,1.58,Budget
2025-09-01,Alberta,South Pit,Zinc,3099.7,8137.6,863840.8,1.45,0.72,Budget
2025-09-01,Alberta,South Pit,Nickel,3292.5,17208.1,893816.1,4.62,2.04,Budget
2025-09-01,Alberta,Mill A,Gold,2655.2,16764.4,1294831.9,3.69,0.9,Actual
2025-09-01,Alberta,Mill A,Copper,4986.2,16141.4,727701.2,5.28,0.89,Actual
2025-09-01,Alberta,Mill A,Zinc,4567.3,20114.1,1192873.1,3.19,0.95,Actual
2025-09-01,Alberta,Mill A,Nickel,5228.0,17349.9,1098104.7,4.53,2.06,Actual
2025-09-01,Alberta,Mill B,Gold,4889.4,9563.4,1110425.2,4.83,1.22,Budget
2025-09-01,Alberta,Mill B,Copper,2029.6,9765.4,740253.7,3.73,0.97,Budget
2025-09-01,Alberta,Mill B,Zinc,3543.2,11763.0,654388.4,1.62,1.26,Actual
2025-09-01,Alberta,Mill B,Nickel,6001.1,23913.1,679457.1,1.04,1.62,Actual
2025-09-01,Quebec,North Pit,Gold,3063.3,19524.0,827835.1,3.61,2.02,Budget
2025-09-01,Quebec,North Pit,Copper,4252.5,11542.4,994976.9,3.36,1.18,Budget
2025-09-01,Quebec,North Pit,Zinc,2680.7,11129.9,635537.0,0.71,0.94,Budget
2025-09-01,Quebec,North Pit,Nickel,4536.6,17441.3,974854.7,1.49,0.27,Budget
2025-09-01,Quebec,South Pit,Gold,2207.4,11607.9,976270.1,2.65,0.51,Budget
2025-09-01,Quebec,South Pit,Copper,4429.7,9321.1,722513.2,4.32,1.46,Actual
2025-09-01,Quebec,South Pit,Zinc,4693.8,12458.1,728223.5,0.8,1.72,Budget
2025-09-01,Quebec,South Pit,Nickel,3925.6,12829.2,994633.9,0.55,2.3,Actual
2025-09-01,Quebec,Mill A,Gold,5120.0,9787.2,965914.6,2.68,0.44,Actual
2025-09-01,Quebec,Mill A,Copper,3207.5,10292.9,844596.3,4.79,2.08,Budget
2025-09-01,Quebec,Mill A,Zinc,4330.1,14697.3,742364.1,2.56,0.82,Budget
2025-09-01,Quebec,Mill A,Nickel,2554.3,17543.1,757789.3,1.43,0.39,Budget
2025-09-01,Quebec,Mill B,Gold,5739.2,25168.8,959711.9,3.44,1.1,Actual
2025-09-01,Quebec,Mill B,Copper,4461.7,12473.2,1193208.8,4.3,2.37,Budget
2025-09-01,Quebec,Mill B,Zinc,3010.1,13970.4,759765.3,1.58,1.05,Actual
2025-09-01,Quebec,Mill B,Nickel,3703.4,12338.1,770689.7,3.38,2.33,Budget
2025-09-01,Ontario,North Pit,Gold,1880.8,18027.9,546366.4,3.71,2.63,Actual
2025-09-01,Ontario,North Pit,Copper,5455.7,19583.0,1029614.4,3.63,0.95,Actual
2025-09-01,Ontario,North Pit,Zinc,3119.5,14723.1,1448012.3,4.62,2.38,Actual
2025-09-01,Ontario,North Pit,Nickel,5737.7,12906.0,1281416.7,4.33,2.15,Actual
2025-09-01,Ontario,South Pit,Gold,5925.2,14427.0,1421009.5,2.99,3.5,Actual
2025-09-01,Ontario,South Pit,Copper,2123.1,14968.0,1144343.6,0.9,2.56,Budget
2025-09-01,Ontario,South Pit,Zinc,2599.9,16381.0,563304.1,3.99,2.84,Budget
2025-09-01,Ontario,South Pit,Nickel,3657.9,12680.6,609849.4,4.12,1.51,Budget
2025-09-01,Ontario,Mill A,Gold,4015.4,18374.2,905872.6,2.01,1.18,Budget
2025-09-01,Ontario,Mill A,Copper,3097.7,20593.1,882595.7,1.99,1.63,Actual
2025-09-01,Ontario,Mill A,Zinc,3890.8,18071.7,666795.7,1.98,0.37,Budget
2025-09-01,Ontario,Mill A,Nickel,2780.9,14492.8,693160.2,2.13,1.93,Actual
2025-09-01,Ontario,Mill B,Gold,2435.7,7190.6,365059.3,2.29,1.82,Actual
2025-09-01,Ontario,Mill B,Copper,4410.8,12502.0,878702.6,2.37,2.77,Budget
2025-09-01,Ontario,Mill B,Zinc,3317.9,10565.6,648213.6,3.77,2.51,Actual
2025-09-01,Ontario,Mill B,Nickel,4407.2,17983.1,980436.2,4.28,1.03,Actual
2025-09-01,British Columbia,North Pit,Gold,4044.5,16418.5,746991.1,0.89,2.07,Budget
2025-09-01,British Columbia,North Pit,Copper,2164.0,8997.7,688562.9,2.12,2.2,Budget
2025-09-01,British Columbia,North Pit,Zinc,2769.5,15658.6,714295.2,1.02,1.62,Actual
2025-09-01,British Columbia,North Pit,Nickel,4328.1,10340.4,563573.1,3.39,1.53,Budget
2025-09-01,British Columbia,South Pit,Gold,2957.3,18845.9,892466.8,4.88,1.75,Budget
2025-09-01,British Columbia,South Pit,Copper,4062.9,19229.0,660161.9,0.92,2.63,Budget
2025-09-01,British Columbia,South Pit,Zinc,4103.7,9031.8,647919.3,3.4,0.75,Budget
2025-09-01,British Columbia,South Pit,Nickel,4221.6,14371.9,766999.1,1.85,0.89,Budget
2025-09-01,British Columbia,Mill A,Gold,4888.1,17022.4,551065.6,2.45,2.3,Budget
2025-09-01,British Columbia,Mill A,Copper,4832.7,15340.2,905648.8,2.35,1.85,Budget
2025-09-01,British Columbia,Mill A,Zinc,3115.6,10989.6,588356.9,3.14,0.76,Actual
2025-09-01,British Columbia,Mill A,Nickel,3079.8,9485.5,694363.7,2.9,0.47,Budget
2025-09-01,British Columbia,Mill B,Gold,4254.7,19449.3,646091.5,3.9,2.71,Budget
2025-09-01,British Columbia,Mill B,Copper,3352.7,13599.1,603989.2,2.56,0.34,Budget
2025-09-01,British Columbia,Mill B,Zinc,3789.1,9857.6,1242753.8,1.22,3.2,Actual
2025-09-01,British Columbia,Mill B,Nickel,4412.4,12049.7,591813.8,3.88,2.22,Budget
2025-09-01,Nova Scotia,North Pit,Gold,4430.0,8884.8,841742.2,2.63,0.33,Budget
2025-09-01,Nova Scotia,North Pit,Copper,2884.7,13347.6,1217355.7,5.36,2.43,Actual
2025-09-01,Nova Scotia,North Pit,Zinc,2920.6,7980.1,558952.5,3.65,0.43,Actual
2025-09-01,Nova Scotia,North Pit,Nickel,2440.1,9138.0,673828.0,2.65,0.86,Budget
2025-09-01,Nova Scotia,South Pit,Gold,3162.7,17052.4,1111285.7,2.73,2.35,Actual
2025-09-01,Nova Scotia,South Pit,Copper,4385.6,19575.8,807031.7,2.05,1.04,Budget
2025-09-01,Nova Scotia,South Pit,Zinc,4350.4,10071.0,970939.3,0.88,0.69,Budget
2025-09-01,Nova Scotia,South Pit,Nickel,4919.0,8443.0,842916.8,4.34,1.54,Budget
2025-09-01,Nova Scotia,Mill A,Gold,2682.8,15399.7,698112.3,0.78,0.33,Budget
2025-09-01,Nova Scotia,Mill A,Copper,1999.5,9841.0,728263.3,2.65,0.27,Actual
2025-09-01,Nova Scotia,Mill A,Zinc,2815.8,13096.5,508909.5,1.59,1.86,Actual
2025-09-01,Nova Scotia,Mill A,Nickel,2481.6,10996.5,994914.5,2.21,2.26,Budget
2025-09-01,Nova Scotia,Mill B,Gold,2145.6,10641.0,543043.0,2.37,0.37,Actual
2025-09-01,Nova Scotia,Mill B,Copper,4845.0,17522.8,962609.1,3.65,0.56,Budget
2025-09-01,Nova Scotia,Mill B,Zinc,3226.6,12497.9,712892.0,3.8,2.25,Budget
2025-09-01,Nova Scotia,Mill B,Nickel,3042.9,12838.1,917882.0,1.58,2.54,Budget
2025-10-01,Canada,North Pit,Gold,3225.9,11037.5,928264.5,2.4,2.41,Actual
2025-10-01,Canada,North Pit,Copper,5027.7,19132.1,786109.6,2.51,1.93,Actual
2025-10-01,Canada,North Pit,Zinc,1792.9,10544.0,643019.0,1.95,1.79,Actual
2025-10-01,Canada,North Pit,Nickel,4006.1,19615.8,857197.5,3.31,1.93,Budget
2025-10-01,Canada,South Pit,Gold,3665.1,14476.6,422173.7,0.78,1.29,Actual
2025-10-01,Canada,South Pit,Copper,4566.7,14676.1,672739.3,3.33,0.76,Budget
2025-10-01,Canada,South Pit,Zinc,2270.6,13359.3,670020.4,3.45,1.87,Budget
2025-10-01,Canada,South Pit,Nickel,4922.0,17610.1,722176.8,5.16,1.41,Actual
2025-10-01,Canada,Mill A,Gold,3100.0,8418.5,479879.7,1.71,0.69,Actual
2025-10-01,Canada,Mill A,Copper,4733.3,19195.8,505673.3,4.59,1.25,Budget
2025-10-01,Canada,Mill A,Zinc,3331.4,9313.0,928784.2,3.0,2.13,Actual
2025-10-01,Canada,Mill A,Nickel,2644.9,15184.9,784402.1,1.12,2.5,Actual
2025-10-01,Canada,Mill B,Gold,3877.3,15470.5,564777.2,4.47,2.3,Actual
2025-10-01,Canada,Mill B,Copper,2087.9,14760.4,744578.5,0.58,0.29,Actual
2025-10-01,Canada,Mill B,Zinc,3293.6,11093.2,1329236.6,1.95,3.25,Actual
2025-10-01,Canada,Mill B,Nickel,3231.0,13297.2,1248849.4,6.3,3.72,Actual
2025-10-01,Holding Company,North Pit,Gold,2480.0,19425.8,699514.0,2.24,1.56,Budget
2025-10-01,Holding Company,North Pit,Copper,2684.7,12235.9,1071005.1,3.86,0.74,Actual
2025-10-01,Holding Company,North Pit,Zinc,2261.5,10379.4,804136.2,2.85,2.9,Budget
2025-10-01,Holding Company,North Pit,Nickel,2570.6,14419.2,1046517.6,0.55,0.67,Actual
2025-10-01,Holding Company,South Pit,Gold,2070.0,19552.6,861514.7,2.24,2.22,Budget
2025-10-01,Holding Company,South Pit,Copper,4048.2,7097.8,638307.9,3.49,0.9,Actual
2025-10-01,Holding Company,South Pit,Zinc,3322.4,9147.4,843027.5,2.07,1.41,Actual
2025-10-01,Holding Company,South Pit,Nickel,3700.8,18698.8,507306.5,4.74,0.88,Budget
2025-10-01,Holding Company,Mill A,Gold,2920.7,9414.0,576929.0,2.64,1.05,Budget
2025-10-01,Holding Company,Mill A,Copper,2558.1,15097.6,573935.8,3.2,2.31,Actual
2025-10-01,Holding Company,Mill A,Zinc,3539.3,17564.1,793541.7,3.83,1.82,Budget
2025-10-01,Holding Company,Mill A,Nickel,3598.4,15288.6,1012692.3,2.9,2.49,Budget
2025-10-01,Holding Company,Mill B,Gold,1586.5,8786.9,553317.6,1.1,1.13,Actual
2025-10-01,Holding Company,Mill B,Copper,2919.9,18680.6,872183.4,0.7,1.34,Budget
2025-10-01,Holding Company,Mill B,Zinc,3953.7,13208.3,1064660.8,0.61,1.72,Budget
2025-10-01,Holding Company,Mill B,Nickel,4456.1,16599.5,638151.9,1.09,1.86,Budget
2025-10-01,Alberta,North Pit,Gold,5294.4,24263.6,1010533.4,3.13,3.21,Actual
2025-10-01,Alberta,North Pit,Copper,3121.2,15820.6,907367.3,4.98,1.14,Budget
2025-10-01,Alberta,North Pit,Zinc,2549.0,14458.2,806755.1,4.42,2.42,Actual
2025-10-01,Alberta,North Pit,Nickel,4858.3,13555.5,953745.9,1.81,1.75,Budget
2025-10-01,Alberta,South Pit,Gold,2831.6,14707.1,647184.4,3.52,2.29,Actual
2025-10-01,Alberta,South Pit,Copper,5950.7,22385.5,722095.6,0.71,0.64,Actual
2025-10-01,Alberta,South Pit,Zinc,3456.1,9439.0,654938.3,3.48,2.08,Budget
2025-10-01,Alberta,South Pit,Nickel,3613.9,16989.5,735671.8,2.71,0.65,Actual
2025-10-01,Alberta,Mill A,Gold,3073.4,10111.4,351977.7,3.08,0.26,Actual
2025-10-01,Alberta,Mill A,Copper,2077.9,12459.2,681658.9,4.04,0.25,Actual
2025-10-01,Alberta,Mill A,Zinc,4219.6,9094.0,607936.2,4.65,0.92,Budget
2025-10-01,Alberta,Mill A,Nickel,2356.5,16292.2,782068.6,2.86,1.7,Actual
2025-10-01,Alberta,Mill B,Gold,4031.9,13234.0,589285.7,3.57,2.1,Budget
2025-10-01,Alberta,Mill B,Copper,1723.9,9106.4,687407.8,2.4,0.43,Actual
2025-10-01,Alberta,Mill B,Zinc,3914.5,24283.9,1018651.5,5.87,2.78,Actual
2025-10-01,Alberta,Mill B,Nickel,4118.2,19181.8,558848.6,4.15,1.41,Budget
2025-10-01,Quebec,North Pit,Gold,4605.9,15311.6,1199402.2,1.88,0.64,Budget
2025-10-01,Quebec,North Pit,Copper,2515.4,15292.5,599835.6,3.97,2.31,Budget
2025-10-01,Quebec,North Pit,Zinc,3496.1,18193.5,935700.4,4.23,3.55,Actual
2025-10-01,Quebec,North Pit,Nickel,2697.9,11556.5,791953.7,2.67,1.23,Actual
2025-10-01,Quebec,South Pit,Gold,3347.0,9621.0,701347.1,3.89,1.5,Actual
2025-10-01,Quebec,South Pit,Copper,2092.6,18436.7,691931.2,1.77,2.76,Budget
2025-10-01,Quebec,South Pit,Zinc,6040.6,22266.8,764881.0,6.52,2.36,Actual
2025-10-01,Quebec,South Pit,Nickel,3633.6,11231.4,615821.7,2.57,1.7,Budget
2025-10-01,Quebec,Mill A,Gold,2811.4,8694.3,1065593.6,4.08,2.47,Budget
2025-10-01,Quebec,Mill A,Copper,2727.3,17540.8,823859.8,4.08,1.68,Actual
2025-10-01,Quebec,Mill A,Zinc,5884.6,10689.7,1399273.9,3.7,0.85,Actual
2025-10-01,Quebec,Mill A,Nickel,1678.3,8737.3,481352.8,0.59,1.55,Actual
2025-10-01,Quebec,Mill B,Gold,4688.0,20839.6,1392361.1,1.4,3.44,Actual
2025-10-01,Quebec,Mill B,Copper,5965.3,18186.6,858672.6,3.98,0.78,Actual
2025-10-01,Quebec,Mill B,Zinc,4841.2,10804.1,926541.3,0.86,1.24,Actual
2025-10-01,Quebec,Mill B,Nickel,4446.8,9435.1,792150.4,3.0,1.95,Budget
2025-10-01,Ontario,North Pit,Gold,4060.8,14054.0,554659.5,3.59,2.65,Budget
2025-10-01,Ontario,North Pit,Copper,3135.9,10374.8,1128959.9,1.66,2.11,Budget
2025-10-01,Ontario,North Pit,Zinc,3904.4,20719.3,890675.5,1.22,1.85,Actual
2025-10-01,Ontario,North Pit,Nickel,2710.2,13840.2,1074289.9,3.55,2.84,Budget
2025-10-01,Ontario,South Pit,Gold,3745.8,9016.2,748348.5,1.72,2.29,Budget
2025-10-01,Ontario,South Pit,Copper,3628.8,18366.4,690249.4,4.92,1.85,Budget
2025-10-01,Ontario,South Pit,Zinc,3135.8,14605.1,527944.3,4.62,1.56,Budget
2025-10-01,Ontario,South Pit,Nickel,1887.8,9188.5,517585.1,2.04,1.72,Actual
2025-10-01,Ontario,Mill A,Gold,5766.3,22190.3,1492895.3,2.1,3.34,Actual
2025-10-01,Ontario,Mill A,Copper,4870.4,9378.7,936038.9,2.48,1.62,Budget
2025-10-01,Ontario,Mill A,Zinc,5600.5,11726.3,1237451.5,3.8,2.15,Actual
2025-10-01,Ontario,Mill A,Nickel,2448.2,8916.1,567460.2,3.67,1.03,Budget
2025-10-01,Ontario,Mill B,Gold,6712.1,18910.7,1165246.6,1.46,2.22,Actual
2025-10-01,Ontario,Mill B,Copper,3088.9,6309.2,364372.8,2.4,2.06,Actual
2025-10-01,Ontario,Mill B,Zinc,4008.0,23526.9,1293839.2,5.16,1.2,Actual
2025-10-01,Ontario,Mill B,Nickel,3285.6,13191.7,1356936.7,3.82,1.07,Actual
2025-10-01,British Columbia,North Pit,Gold,4580.4,10296.9,723389.7,0.7,2.87,Budget
2025-10-01,British Columbia,North Pit,Copper,3629.4,13217.7,750753.8,0.95,1.71,Budget
2025-10-01,British Columbia,North Pit,Zinc,2453.2,8162.6,967384.4,0.51,0.66,Actual
2025-10-01,British Columbia,North Pit,Nickel,4787.9,19507.5,873381.0,4.51,1.97,Budget
2025-10-01,British Columbia,South Pit,Gold,3752.0,13488.4,1068893.4,2.99,1.44,Budget
2025-10-01,British Columbia,South Pit,Copper,3805.1,11353.7,765083.7,3.68,2.45,Budget
2025-10-01,British Columbia,South Pit,Zinc,4431.1,20149.4,1082875.2,0.83,0.54,Actual
2025-10-01,British Columbia,South Pit,Nickel,3025.9,17033.0,618173.0,1.38,1.02,Budget
2025-10-01,British Columbia,Mill A,Gold,2497.6,9287.3,860122.2,1.32,2.22,Actual
2025-10-01,British Columbia,Mill A,Copper,2507.8,12956.6,1116678.8,1.2,1.24,Budget
2025-10-01,British Columbia,Mill A,Zinc,2571.3,16662.5,1211988.9,1.07,3.08,Actual
2025-10-01,British Columbia,Mill A,Nickel,3698.3,19415.7,853179.1,2.16,3.21,Actual
2025-10-01,British Columbia,Mill B,Gold,2865.8,18370.0,774711.2,2.62,0.95,Budget
2025-10-01,British Columbia,Mill B,Copper,3896.9,9362.7,1027734.4,0.52,1.48,Budget
2025-10-01,British Columbia,Mill B,Zinc,4822.9,10831.2,691726.0,4.42,0.75,Actual
2025-10-01,British Columbia,Mill B,Nickel,5631.3,16407.3,750679.8,1.64,0.97,Actual
2025-10-01,Nova Scotia,North Pit,Gold,4008.9,14363.2,906518.2,5.56,2.56,Actual
2025-10-01,Nova Scotia,North Pit,Copper,4063.6,12762.6,970321.6,0.84,0.78,Budget
2025-10-01,Nova Scotia,North Pit,Zinc,2493.0,6629.0,711340.4,0.91,1.03,Actual
2025-10-01,Nova Scotia,North Pit,Nickel,4145.5,11311.7,833588.1,2.34,0.73,Budget
2025-10-01,Nova Scotia,South Pit,Gold,2168.5,15114.1,735995.0,3.49,0.62,Actual
2025-10-01,Nova Scotia,South Pit,Copper,3130.6,16262.2,918655.6,4.72,2.79,Budget
2025-10-01,Nova Scotia,South Pit,Zinc,6157.3,25406.0,1416814.3,6.27,2.92,Actual
2025-10-01,Nova Scotia,South Pit,Nickel,3899.1,10986.6,536858.4,3.04,0.84,Budget
2025-10-01,Nova Scotia,Mill A,Gold,2406.1,15910.1,971400.2,1.18,1.9,Actual
2025-10-01,Nova Scotia,Mill A,Copper,2367.4,13644.3,866759.4,4.91,2.15,Actual
2025-10-01,Nova Scotia,Mill A,Zinc,4736.1,16387.2,670550.1,3.2,0.65,Budget
2025-10-01,Nova Scotia,Mill A,Nickel,4756.4,10657.3,850515.3,4.99,2.89,Budget
2025-10-01,Nova Scotia,Mill B,Gold,4824.5,17999.1,1045862.1,3.23,2.81,Budget
2025-10-01,Nova Scotia,Mill B,Copper,3346.2,8672.5,763070.7,4.57,1.39,Budget
2025-10-01,Nova Scotia,Mill B,Zinc,5272.7,11266.8,1202327.0,4.47,3.5,Actual
2025-10-01,Nova Scotia,Mill B,Nickel,2176.8,13496.6,869047.3,2.97,1.13,Actual
2025-11-01,Canada,North Pit,Gold,4937.6,13021.0,1087263.3,1.72,1.52,Budget
2025-11-01,Canada,North Pit,Copper,2256.5,12176.5,615420.2,1.14,1.42,Actual
2025-11-01,Canada,North Pit,Zinc,3047.3,17104.6,744676.2,2.02,1.04,Actual
2025-11-01,Canada,North Pit,Nickel,4518.9,10325.6,1081204.9,2.92,1.14,Budget
2025-11-01,Canada,South Pit,Gold,2210.4,8139.2,545550.3,4.1,0.54,Budget
2025-11-01,Canada,South Pit,Copper,4804.2,8877.7,550401.7,1.39,0.56,Actual
2025-11-01,Canada,South Pit,Zinc,2528.5,8744.6,746547.8,4.88,2.53,Budget
2025-11-01,Canada,South Pit,Nickel,6485.2,10481.9,1502371.0,2.11,1.8,Actual
2025-11-01,Canada,Mill A,Gold,1889.0,13254.9,428435.2,0.98,2.12,Actual
2025-11-01,Canada,Mill A,Copper,2031.3,17193.1,1043723.6,4.84,0.58,Budget
2025-11-01,Canada,Mill A,Zinc,2332.6,14335.0,1087853.7,2.63,0.47,Budget
2025-11-01,Canada,Mill A,Nickel,2612.0,13444.7,846725.9,4.92,2.6,Budget
2025-11-01,Canada,Mill B,Gold,3138.4,13747.1,899045.9,1.4,2.14,Budget
2025-11-01,Canada,Mill B,Copper,5834.3,13635.6,856544.1,4.18,3.25,Actual
2025-11-01,Canada,Mill B,Zinc,4852.4,17600.7,1023745.4,2.17,0.65,Budget
2025-11-01,Canada,Mill B,Nickel,3621.1,19574.3,751744.7,2.34,1.35,Budget
2025-11-01,Holding Company,North Pit,Gold,4356.8,13093.2,754652.3,1.63,2.61,Budget
2025-11-01,Holding Company,North Pit,Copper,2044.8,15230.4,983812.1,1.46,2.89,Budget
2025-11-01,Holding Company,North Pit,Zinc,3759.3,17805.2,1152024.5,2.78,0.48,Budget
2025-11-01,Holding Company,North Pit,Nickel,2713.8,12437.7,1172580.9,2.54,0.48,Budget
2025-11-01,Holding Company,South Pit,Gold,3489.9,19563.1,770683.5,4.17,3.18,Actual
2025-11-01,Holding Company,South Pit,Copper,4430.6,12330.4,824108.4,0.83,1.48,Actual
2025-11-01,Holding Company,South Pit,Zinc,2836.8,16043.0,871034.7,2.75,1.27,Budget
2025-11-01,Holding Company,South Pit,Nickel,4470.4,8399.0,840216.2,2.66,0.73,Budget
2025-11-01,Holding Company,Mill A,Gold,2230.3,13876.8,1008405.1,2.92,0.77,Budget
2025-11-01,Holding Company,Mill A,Copper,3508.0,8903.1,412664.2,1.05,1.1,Actual
2025-11-01,Holding Company,Mill A,Zinc,2143.9,8827.3,536230.0,3.15,0.69,Actual
2025-11-01,Holding Company,Mill A,Nickel,3341.3,10679.5,622135.2,1.11,0.81,Actual
2025-11-01,Holding Company,Mill B,Gold,2435.7,12088.9,559351.8,3.2,2.25,Actual
2025-11-01,Holding Company,Mill B,Copper,2569.2,12273.5,501044.8,3.71,2.34,Budget
2025-11-01,Holding Company,Mill B,Zinc,2610.8,11668.5,878386.7,1.84,0.47,Budget
2025-11-01,Holding Company,Mill B,Nickel,3967.6,9719.6,761617.1,4.27,1.31,Budget
2025-11-01,Alberta,North Pit,Gold,4607.8,12364.6,1177001.7,3.07,0.48,Budget
2025-11-01,Alberta,North Pit,Copper,3970.5,13951.5,677984.0,4.67,0.59,Budget
2025-11-01,Alberta,North Pit,Zinc,3017.9,9067.4,646383.8,1.53,1.81,Actual
2025-11-01,Alberta,North Pit,Nickel,2949.2,8946.8,662135.8,1.82,1.3,Budget
2025-11-01,Alberta,South Pit,Gold,3991.9,12598.0,1154430.8,2.96,1.59,Budget
2025-11-01,Alberta,South Pit,Copper,3425.1,10521.2,529924.7,3.91,1.61,Budget
2025-11-01,Alberta,South Pit,Zinc,3425.8,6752.2,718872.8,2.74,1.6,Actual
2025-11-01,Alberta,South Pit,Nickel,4773.2,13913.1,967195.6,0.8,0.89,Actual
2025-11-01,Alberta,Mill A,Gold,3568.5,17601.2,1457316.3,0.72,1.45,Actual
2025-11-01,Alberta,Mill A,Copper,2886.5,11675.6,679309.8,1.74,2.15,Actual
2025-11-01,Alberta,Mill A,Zinc,3395.5,10635.1,1067454.8,4.69,1.39,Actual
2025-11-01,Alberta,Mill A,Nickel,3486.8,12867.8,726383.5,1.08,1.19,Actual
2025-11-01,Alberta,Mill B,Gold,3274.0,9547.6,1047299.3,2.47,1.73,Budget
2025-11-01,Alberta,Mill B,Copper,4924.7,19177.3,947965.2,3.36,3.15,Actual
2025-11-01,Alberta,Mill B,Zinc,2326.0,10050.5,562100.0,2.53,1.85,Budget
2025-11-01,Alberta,Mill B,Nickel,3905.3,11757.6,554736.4,4.44,0.66,Budget
2025-11-01,Quebec,North Pit,Gold,4072.2,15337.3,513282.2,4.24,0.85,Budget
2025-11-01,Quebec,North Pit,Copper,3983.5,16390.3,586880.2,2.3,2.24,Budget
2025-11-01,Quebec,North Pit,Zinc,2256.7,16497.1,1157388.0,3.53,1.02,Budget
2025-11-01,Quebec,North Pit,Nickel,3346.3,9026.9,893939.0,1.35,1.56,Budget
2025-11-01,Quebec,South Pit,Gold,2756.8,15584.8,817906.2,3.74,2.43,Actual
2025-11-01,Quebec,South Pit,Copper,4055.0,9556.9,891736.5,1.84,1.32,Actual
2025-11-01,Quebec,South Pit,Zinc,2012.6,7329.9,680248.1,1.72,0.8,Actual
2025-11-01,Quebec,South Pit,Nickel,3799.9,17027.2,969768.4,4.53,2.14,Budget
2025-11-01,Quebec,Mill A,Gold,3955.4,9050.0,904811.0,4.78,2.62,Budget
2025-11-01,Quebec,Mill A,Copper,2547.5,17353.9,1144120.3,4.0,1.56,Actual
2025-11-01,Quebec,Mill A,Zinc,2404.1,13663.1,1226595.9,2.52,2.8,Actual
2025-11-01,Quebec,Mill A,Nickel,3967.3,11529.9,676800.8,3.19,0.29,Budget
2025-11-01,Quebec,Mill B,Gold,3505.7,9325.2,789817.8,1.84,2.12,Actual
2025-11-01,Quebec,Mill B,Copper,4626.1,11063.7,1274104.7,3.66,3.18,Actual
2025-11-01,Quebec,Mill B,Zinc,4049.9,15336.2,1150139.9,0.74,2.59,Budget
2025-11-01,Quebec,Mill B,Nickel,2215.4,10784.7,889438.6,1.9,1.89,Actual
2025-11-01,Ontario,North Pit,Gold,3475.7,9553.8,838421.8,0.95,0.32,Actual
2025-11-01,Ontario,North Pit,Copper,2941.0,16027.8,847849.5,1.72,1.23,Actual
