Date,Entity,Site,Commodity,OreProcessed,Grade,RecoveryRate,MetalProduced,Scenario
2023-07-01,Canada,North Pit,Nickel,61503.9,0.01049,0.5715,1135.6,Actual
2023-07-01,Canada,South Pit,Gold,73948.0,0.01356,0.837,887.4,Budget
2023-07-01,Canada,South Pit,Copper,59084.0,0.02504,0.9774,1010.5,Actual
2023-07-01,Canada,South Pit,Zinc,75012.6,0.00477,0.9213,1382.2,Budget
2023-07-01,Canada,South Pit,Nickel,58535.4,0.02067,0.703,536.9,Actual
2023-07-01,Canada,Mill A,Gold,73924.8,0.01062,0.7508,230.6,Actual
2023-07-01,Canada,Mill A,Copper,91699.9,0.01073,0.8295,1273.5,Budget
2023-07-01,Canada,Mill A,Zinc,37444.3,0.02048,0.7512,791.8,Budget
2023-07-01,Canada,Mill A,Nickel,64449.4,0.00823,0.9538,541.0,Actual
2023-07-01,Canada,Mill B,Gold,95452.4,0.01617,0.9204,197.8,Actual
2023-07-01,Canada,Mill B,Copper,84222.6,0.02172,0.6904,1444.7,Actual
2023-07-01,Canada,Mill B,Zinc,55722.9,0.01828,1.0,664.6,Actual
2023-07-01,Canada,Mill B,Nickel,97881.3,0.00119,1.0,1223.3,Actual
2023-07-01,Holding Company,North Pit,Gold,70764.9,0.02793,0.9179,607.6,Budget
2023-07-01,Holding Company,North Pit,Copper,66190.6,0.00793,0.8807,336.6,Actual
2023-07-01,Holding Company,North Pit,Zinc,57259.3,0.01697,0.7909,165.1,Budget
2023-07-01,Holding Company,North Pit,Nickel,36290.1,0.01598,0.6751,783.5,Actual
2023-07-01,Holding Company,South Pit,Gold,113521.0,0.00743,1.0,792.2,Actual
2023-07-01,Holding Company,South Pit,Copper,78110.7,0.02551,0.8676,924.0,Budget
2023-07-01,Holding Company,South Pit,Zinc,86788.4,0.03384,1.0,1358.0,Actual
2023-07-01,Holding Company,South Pit,Nickel,49735.3,0.00891,0.7827,1200.8,Budget
2023-07-01,Holding Company,Mill A,Gold,45912.2,0.00663,0.7784,743.9,Budget
2023-07-01,Holding Company,Mill A,Copper,26896.5,0.01214,0.6566,1391.2,Actual
2023-07-01,Holding Company,Mill A,Zinc,99522.7,0.02962,0.9399,388.3,Budget
2023-07-01,Holding Company,Mill A,Nickel,43703.0,0.0138,0.6395,1221.7,Actual
2023-07-01,Holding Company,Mill B,Gold,72554.6,0.0124,0.7468,562.5,Budget
2023-07-01,Holding Company,Mill B,Copper,36068.9,0.02764,0.7241,413.8,Actual
2023-07-01,Holding Company,Mill B,Zinc,56674.6,0.02651,0.9331,742.7,Budget
2023-07-01,Holding Company,Mill B,Nickel,67218.5,0.00498,0.7338,549.6,Actual
2023-07-01,Alberta,North Pit,Gold,75808.3,0.00951,0.9282,497.0,Actual
2023-07-01,Alberta,North Pit,Copper,93020.9,0.01255,0.9351,1536.9,Budget
2023-07-01,Alberta,North Pit,Zinc,33228.9,0.00197,0.7058,1330.7,Budget
2023-07-01,Alberta,North Pit,Nickel,84869.3,0.01393,0.7426,363.6,Actual
2023-07-01,Alberta,South Pit,Gold,61254.1,0.02423,0.7572,1350.8,Budget
2023-07-01,Alberta,South Pit,Copper,54596.6,0.01738,0.8176,1034.2,Actual
2023-07-01,Alberta,South Pit,Zinc,73504.5,0.01946,0.6507,504.3,Actual
2023-07-01,Alberta,South Pit,Nickel,62115.8,0.01346,0.5953,253.3,Actual
2023-07-01,Alberta,Mill A,Gold,62890.4,0.007,0.8677,1858.9,Budget
2023-07-01,Alberta,Mill A,Copper,74885.5,0.01685,0.8566,595.5,Actual
2023-07-01,Alberta,Mill A,Zinc,80884.2,0.02292,0.788,1165.9,Actual
2023-07-01,Alberta,Mill A,Nickel,47987.6,0.00892,0.8894,839.9,Budget
2023-07-01,Alberta,Mill B,Gold,52180.7,0.01328,0.839,1103.2,Budget
2023-07-01,Alberta,Mill B,Copper,85960.9,0.0163,0.8091,1423.4,Budget
2023-07-01,Alberta,Mill B,Zinc,121009.4,0.03297,1.0,634.5,Actual
2023-07-01,Alberta,Mill B,Nickel,59430.2,0.0069,0.743,286.0,Budget
2023-07-01,Quebec,North Pit,Gold,84953.5,0.01299,1.0,1249.9,Actual
2023-07-01,Quebec,North Pit,Copper,28038.8,0.0127,0.676,1633.8,Actual
2023-07-01,Quebec,North Pit,Zinc,39793.9,0.01935,0.8868,1265.6,Budget
2023-07-01,Quebec,North Pit,Nickel,21474.0,0.01193,0.5542,228.8,Actual
2023-07-01,Quebec,South Pit,Gold,43161.1,0.00913,0.7201,1435.2,Budget
2023-07-01,Quebec,South Pit,Copper,98235.0,0.00574,0.7374,1209.6,Budget
2023-07-01,Quebec,South Pit,Zinc,90237.8,0.03791,1.0,2333.5,Actual
2023-07-01,Quebec,South Pit,Nickel,31080.2,0.0077,0.7288,1563.5,Budget
2023-07-01,Quebec,Mill A,Gold,29367.2,0.01903,0.664,1340.0,Actual
2023-07-01,Quebec,Mill A,Copper,121375.2,0.02834,1.0,735.7,Actual
2023-07-01,Quebec,Mill A,Zinc,58794.5,0.00955,1.0,1013.8,Actual
2023-07-01,Quebec,Mill A,Nickel,61485.6,0.00297,0.5352,689.2,Actual
2023-07-01,Quebec,Mill B,Gold,54555.1,0.00956,0.7026,765.4,Budget
2023-07-01,Quebec,Mill B,Copper,105126.0,0.03433,1.0,194.9,Actual
2023-07-01,Quebec,Mill B,Zinc,52049.5,0.02834,0.7096,1776.4,Budget
2023-07-01,Quebec,Mill B,Nickel,79817.1,0.02652,0.9206,59.3,Budget
2023-07-01,Ontario,North Pit,Gold,31375.7,0.02079,0.7953,1378.5,Budget
2023-07-01,Ontario,North Pit,Copper,76205.0,0.02822,0.8991,312.2,Budget
2023-07-01,Ontario,North Pit,Zinc,49698.1,0.02268,0.766,1409.0,Budget
2023-07-01,Ontario,North Pit,Nickel,43893.3,0.02442,0.6276,155.9,Actual
2023-07-01,Ontario,South Pit,Gold,73529.6,0.02951,0.7029,1657.5,Budget
2023-07-01,Ontario,South Pit,Copper,88964.7,0.02729,0.8527,1586.9,Budget
2023-07-01,Ontario,South Pit,Zinc,98296.3,0.00268,0.7643,1304.5,Budget
2023-07-01,Ontario,South Pit,Nickel,89893.4,0.00293,1.0,1615.8,Actual
2023-07-01,Ontario,Mill A,Gold,81292.2,0.03038,0.8346,190.8,Actual
2023-07-01,Ontario,Mill A,Copper,35673.9,0.00645,0.7234,1265.3,Budget
2023-07-01,Ontario,Mill A,Zinc,29325.1,0.0072,0.68,457.7,Actual
2023-07-01,Ontario,Mill A,Nickel,90469.6,0.0184,1.0,709.9,Actual
2023-07-01,Ontario,Mill B,Gold,89594.6,0.01215,0.8304,1141.2,Budget
2023-07-01,Ontario,Mill B,Copper,59255.5,0.00298,0.8779,250.6,Budget
2023-07-01,Ontario,Mill B,Zinc,80305.6,0.01347,0.8122,821.3,Actual
2023-07-01,Ontario,Mill B,Nickel,83883.6,0.00774,0.9291,140.8,Actual
2023-07-01,British Columbia,North Pit,Gold,38471.1,0.0126,0.744,498.0,Budget
2023-07-01,British Columbia,North Pit,Copper,56921.5,0.00473,0.5852,119.9,Actual
2023-07-01,British Columbia,North Pit,Zinc,56423.0,0.01022,1.0,1618.8,Actual
2023-07-01,British Columbia,North Pit,Nickel,71689.9,0.00758,1.0,947.1,Actual
2023-07-01,British Columbia,South Pit,Gold,80287.7,0.01744,0.7943,891.9,Actual
2023-07-01,British Columbia,South Pit,Copper,89384.6,0.02043,0.8074,700.4,Budget
2023-07-01,British Columbia,South Pit,Zinc,47946.8,0.00892,0.7316,322.3,Budget
2023-07-01,British Columbia,South Pit,Nickel,77982.8,0.01194,0.9149,807.3,Budget
2023-07-01,British Columbia,Mill A,Gold,54701.3,0.02797,0.9375,455.3,Budget
2023-07-01,British Columbia,Mill A,Copper,49766.1,0.00623,0.9351,1166.5,Budget
2023-07-01,British Columbia,Mill A,Zinc,61104.5,0.00804,0.7689,1547.9,Budget
2023-07-01,British Columbia,Mill A,Nickel,86561.0,0.0134,0.8825,719.3,Budget
2023-07-01,British Columbia,Mill B,Gold,68368.9,0.02139,1.0,456.6,Actual
2023-07-01,British Columbia,Mill B,Copper,56950.8,0.02513,0.8018,1881.8,Budget
2023-07-01,British Columbia,Mill B,Zinc,56838.4,0.02956,0.8671,1762.5,Budget
2023-07-01,British Columbia,Mill B,Nickel,81840.6,0.02352,0.9642,554.9,Actual
2023-07-01,Nova Scotia,North Pit,Gold,58982.3,0.01967,0.8454,1351.0,Budget
2023-07-01,Nova Scotia,North Pit,Copper,46026.2,0.01944,0.8396,698.6,Budget
2023-07-01,Nova Scotia,North Pit,Zinc,61546.3,0.01149,0.7994,1340.5,Actual
2023-07-01,Nova Scotia,North Pit,Nickel,94057.9,0.02833,0.8207,531.5,Actual
2023-07-01,Nova Scotia,South Pit,Gold,72616.8,0.01094,0.7321,747.4,Actual
2023-07-01,Nova Scotia,South Pit,Copper,51471.1,0.0183,0.7229,246.5,Actual
2023-07-01,Nova Scotia,South Pit,Zinc,56389.8,0.02971,1.0,2145.4,Actual
2023-07-01,Nova Scotia,South Pit,Nickel,42863.2,0.00364,0.7823,908.7,Budget
2023-07-01,Nova Scotia,Mill A,Gold,111825.3,0.01322,0.8881,1499.7,Actual
2023-07-01,Nova Scotia,Mill A,Copper,37771.7,0.01181,0.9183,779.9,Budget
2023-07-01,Nova Scotia,Mill A,Zinc,41051.2,0.02062,0.69,605.4,Actual
2023-07-01,Nova Scotia,Mill A,Nickel,63197.1,0.01867,0.7987,412.8,Budget
2023-07-01,Nova Scotia,Mill B,Gold,39505.6,0.00128,0.8301,49.5,Budget
2023-07-01,Nova Scotia,Mill B,Copper,102616.5,0.02906,0.8879,1648.4,Actual
2023-07-01,Nova Scotia,Mill B,Zinc,47116.4,0.00849,0.9482,1977.4,Budget
2023-07-01,Nova Scotia,Mill B,Nickel,41580.7,0.01988,0.5783,677.0,Actual
2023-08-01,Canada,North Pit,Gold,116390.4,0.00562,1.0,785.7,Actual
2023-08-01,Canada,North Pit,Copper,66993.6,0.02437,0.7582,1382.8,Budget
2023-08-01,Canada,North Pit,Zinc,65281.5,0.0187,0.5976,1187.4,Actual
2023-08-01,Canada,North Pit,Nickel,78700.7,0.00915,0.8484,1056.2,Budget
2023-08-01,Canada,South Pit,Gold,68087.6,0.01851,0.9263,354.0,Budget
2023-08-01,Canada,South Pit,Copper,55267.8,0.01218,0.7604,1919.2,Budget
2023-08-01,Canada,South Pit,Zinc,35860.7,0.00392,0.816,1167.2,Budget
2023-08-01,Canada,South Pit,Nickel,48604.5,0.00632,1.0,1377.2,Actual
2023-08-01,Canada,Mill A,Gold,74077.5,0.02207,0.5871,1009.0,Actual
2023-08-01,Canada,Mill A,Copper,30365.4,0.02024,0.7561,1380.5,Budget
2023-08-01,Canada,Mill A,Zinc,55712.0,0.01362,0.8055,961.4,Actual
2023-08-01,Canada,Mill A,Nickel,90075.3,0.02674,1.0,960.4,Actual
2023-08-01,Canada,Mill B,Gold,45426.6,0.00167,0.7082,936.2,Actual
2023-08-01,Canada,Mill B,Copper,82207.1,0.01068,0.7304,606.5,Budget
2023-08-01,Canada,Mill B,Zinc,37214.8,0.01177,0.5621,383.7,Actual
2023-08-01,Canada,Mill B,Nickel,96055.2,0.02155,0.7615,464.2,Budget
2023-08-01,Holding Company,North Pit,Gold,98695.6,0.00323,0.7768,323.0,Budget
2023-08-01,Holding Company,North Pit,Copper,46894.2,0.00328,0.675,1495.7,Actual
2023-08-01,Holding Company,North Pit,Zinc,90395.3,0.01503,0.9687,1631.5,Actual
2023-08-01,Holding Company,North Pit,Nickel,34358.5,0.00644,0.7314,1146.9,Actual
2023-08-01,Holding Company,South Pit,Gold,76922.1,0.02489,0.7409,715.7,Actual
2023-08-01,Holding Company,South Pit,Copper,72554.4,0.00709,0.7482,1126.0,Budget
2023-08-01,Holding Company,South Pit,Zinc,90215.5,0.005,0.8219,1338.6,Budget
2023-08-01,Holding Company,South Pit,Nickel,53122.2,0.012,0.6985,332.4,Actual
2023-08-01,Holding Company,Mill A,Gold,71690.8,0.01033,1.0,407.2,Actual
2023-08-01,Holding Company,Mill A,Copper,72600.5,0.02822,0.8634,1823.9,Budget
2023-08-01,Holding Company,Mill A,Zinc,41922.1,0.00189,0.6174,855.6,Actual
2023-08-01,Holding Company,Mill A,Nickel,69325.3,0.00806,0.7011,1431.1,Actual
2023-08-01,Holding Company,Mill B,Gold,45888.6,0.00468,0.7323,1594.1,Actual
2023-08-01,Holding Company,Mill B,Copper,49932.9,0.00253,0.7181,998.8,Actual
2023-08-01,Holding Company,Mill B,Zinc,85064.9,0.02978,0.7424,623.2,Budget
2023-08-01,Holding Company,Mill B,Nickel,51529.8,0.02032,0.6132,1341.2,Actual
2023-08-01,Alberta,North Pit,Gold,34056.3,0.01541,0.8186,1795.3,Budget
2023-08-01,Alberta,North Pit,Copper,68582.4,0.02919,0.8653,107.4,Budget
2023-08-01,Alberta,North Pit,Zinc,90925.8,0.01144,0.744,1363.4,Actual
2023-08-01,Alberta,North Pit,Nickel,35198.0,0.00929,0.7993,678.5,Actual
2023-08-01,Alberta,South Pit,Gold,70147.8,0.01289,0.835,841.7,Budget
2023-08-01,Alberta,South Pit,Copper,52398.8,0.02507,0.8452,282.7,Budget
2023-08-01,Alberta,South Pit,Zinc,67058.9,0.00185,0.8464,586.6,Actual
2023-08-01,Alberta,South Pit,Nickel,84015.6,0.01378,0.9201,583.3,Budget
2023-08-01,Alberta,Mill A,Gold,63696.1,0.03099,0.8887,1778.5,Actual
2023-08-01,Alberta,Mill A,Copper,85525.6,0.02959,0.8072,1214.8,Budget
2023-08-01,Alberta,Mill A,Zinc,57814.5,0.0016,0.7071,683.3,Actual
2023-08-01,Alberta,Mill A,Nickel,94950.6,0.01051,0.9759,1937.5,Actual
2023-08-01,Alberta,Mill B,Gold,57533.2,0.02108,0.8836,691.3,Actual
2023-08-01,Alberta,Mill B,Copper,67464.1,0.00429,0.7019,1725.8,Budget
2023-08-01,Alberta,Mill B,Zinc,49060.2,0.00504,0.9036,726.6,Actual
2023-08-01,Alberta,Mill B,Nickel,84320.4,0.00753,0.7205,1403.9,Budget
2023-08-01,Quebec,North Pit,Gold,65274.7,0.0078,0.721,923.4,Actual
2023-08-01,Quebec,North Pit,Copper,41100.9,0.01728,0.6161,149.2,Actual
2023-08-01,Quebec,North Pit,Zinc,48042.2,0.02476,0.8834,1555.2,Budget
2023-08-01,Quebec,North Pit,Nickel,67245.1,0.02213,0.9015,994.0,Budget
2023-08-01,Quebec,South Pit,Gold,73165.1,0.0131,0.7369,845.7,Budget
2023-08-01,Quebec,South Pit,Copper,66906.7,0.01387,0.8619,287.5,Budget
2023-08-01,Quebec,South Pit,Zinc,57902.8,0.01688,0.9268,1760.3,Budget
2023-08-01,Quebec,South Pit,Nickel,107252.8,0.01336,1.0,1537.1,Actual
2023-08-01,Quebec,Mill A,Gold,45150.9,0.01129,0.8293,1055.2,Budget
2023-08-01,Quebec,Mill A,Copper,42697.7,0.00251,0.7668,534.5,Budget
2023-08-01,Quebec,Mill A,Zinc,56208.7,0.00946,0.7697,1735.1,Budget
2023-08-01,Quebec,Mill A,Nickel,51331.5,0.02159,0.8752,1386.8,Budget
2023-08-01,Quebec,Mill B,Gold,44137.5,0.01325,0.8843,923.6,Actual
2023-08-01,Quebec,Mill B,Copper,103825.2,0.00194,1.0,1373.3,Actual
2023-08-01,Quebec,Mill B,Zinc,36922.6,0.02676,0.7062,1568.0,Budget
2023-08-01,Quebec,Mill B,Nickel,45314.2,0.01033,0.6503,1311.3,Actual
2023-08-01,Ontario,North Pit,Gold,115506.7,0.03044,1.0,1576.2,Actual
2023-08-01,Ontario,North Pit,Copper,42228.6,0.02402,0.8706,317.6,Budget
2023-08-01,Ontario,North Pit,Zinc,88707.4,0.03125,0.8751,130.7,Actual
2023-08-01,Ontario,North Pit,Nickel,110984.5,0.01523,0.9623,685.7,Actual
2023-08-01,Ontario,South Pit,Gold,69034.4,0.00376,0.7463,68.7,Budget
2023-08-01,Ontario,South Pit,Copper,64712.4,0.01993,0.8565,124.6,Budget
2023-08-01,Ontario,South Pit,Zinc,38162.2,0.01187,0.7184,705.2,Budget
2023-08-01,Ontario,South Pit,Nickel,46707.8,0.01749,0.9211,1566.2,Budget
2023-08-01,Ontario,Mill A,Gold,64413.5,0.00229,0.9019,435.8,Budget
2023-08-01,Ontario,Mill A,Copper,26202.2,0.00453,0.5375,1340.6,Actual
2023-08-01,Ontario,Mill A,Zinc,55529.6,0.02363,0.8056,1964.1,Budget
2023-08-01,Ontario,Mill A,Nickel,85226.9,0.01079,0.8254,85.3,Budget
2023-08-01,Ontario,Mill B,Gold,96470.5,0.03325,0.8713,731.8,Actual
2023-08-01,Ontario,Mill B,Copper,72097.6,0.01297,1.0,2479.0,Actual
2023-08-01,Ontario,Mill B,Zinc,30512.0,0.02321,0.9122,1751.7,Budget
2023-08-01,Ontario,Mill B,Nickel,46569.8,0.01753,0.8173,1643.3,Actual
2023-08-01,British Columbia,North Pit,Gold,85472.0,0.01718,0.7156,1202.1,Actual
2023-08-01,British Columbia,North Pit,Copper,50406.1,0.02231,0.865,1572.4,Budget
2023-08-01,British Columbia,North Pit,Zinc,43906.9,0.00208,0.7691,977.6,Actual
2023-08-01,British Columbia,North Pit,Nickel,81771.3,0.00966,0.7043,1595.8,Budget
2023-08-01,British Columbia,South Pit,Gold,32067.6,0.02717,0.81,1709.6,Actual
2023-08-01,British Columbia,South Pit,Copper,82650.0,0.02006,0.8378,114.3,Actual
2023-08-01,British Columbia,South Pit,Zinc,74479.3,0.01705,0.7136,1450.5,Budget
2023-08-01,British Columbia,South Pit,Nickel,85713.7,0.01257,0.6767,717.8,Actual
2023-08-01,British Columbia,Mill A,Gold,45967.3,0.01583,0.7014,1162.6,Budget
2023-08-01,British Columbia,Mill A,Copper,55268.3,0.01089,0.775,1867.9,Actual
2023-08-01,British Columbia,Mill A,Zinc,51602.2,0.01298,0.7786,1572.2,Budget
2023-08-01,British Columbia,Mill A,Nickel,44369.5,0.01993,0.8683,1102.5,Budget
2023-08-01,British Columbia,Mill B,Gold,84771.3,0.01115,0.8176,447.0,Budget
2023-08-01,British Columbia,Mill B,Copper,64406.2,0.02562,0.7934,1475.1,Budget
2023-08-01,British Columbia,Mill B,Zinc,99902.6,0.00862,0.7168,1006.2,Budget
2023-08-01,British Columbia,Mill B,Nickel,46611.0,0.00345,0.8971,1556.6,Budget
2023-08-01,Nova Scotia,North Pit,Gold,78338.7,0.01093,0.7868,1314.6,Budget
2023-08-01,Nova Scotia,North Pit,Copper,50419.4,0.00946,0.755,1158.1,Actual
2023-08-01,Nova Scotia,North Pit,Zinc,59629.6,0.02166,0.9273,562.5,Actual
2023-08-01,Nova Scotia,North Pit,Nickel,86830.2,0.02537,0.8231,1776.9,Budget
2023-08-01,Nova Scotia,South Pit,Gold,40742.6,0.02079,0.7576,64.9,Budget
2023-08-01,Nova Scotia,South Pit,Copper,74112.3,0.01141,0.7622,1579.6,Actual
2023-08-01,Nova Scotia,South Pit,Zinc,84057.1,0.02097,0.8759,778.4,Actual
2023-08-01,Nova Scotia,South Pit,Nickel,62077.2,0.00441,0.7476,857.7,Budget
2023-08-01,Nova Scotia,Mill A,Gold,44903.9,0.02829,0.9405,356.9,Budget
2023-08-01,Nova Scotia,Mill A,Copper,36220.1,0.01571,0.7818,1937.8,Budget
2023-08-01,Nova Scotia,Mill A,Zinc,51592.0,0.01271,0.6657,515.7,Actual
2023-08-01,Nova Scotia,Mill A,Nickel,81026.2,0.02798,0.7047,1623.4,Budget
2023-08-01,Nova Scotia,Mill B,Gold,43926.3,0.00585,0.7119,1299.9,Budget
2023-08-01,Nova Scotia,Mill B,Copper,96586.9,0.01476,0.8332,1156.0,Budget
2023-08-01,Nova Scotia,Mill B,Zinc,81043.1,0.03092,0.9718,1514.7,Actual
2023-08-01,Nova Scotia,Mill B,Nickel,66274.9,0.02975,0.7274,139.4,Budget
2023-09-01,Canada,North Pit,Gold,85086.5,0.01977,0.7803,936.0,Budget
2023-09-01,Canada,North Pit,Copper,42755.9,0.02167,0.8211,1628.8,Budget
2023-09-01,Canada,North Pit,Zinc,85192.4,0.02462,0.794,1204.2,Actual
2023-09-01,Canada,North Pit,Nickel,52535.0,0.02473,0.7852,1216.8,Actual
2023-09-01,Canada,South Pit,Gold,54792.7,0.00749,0.8996,639.0,Budget
2023-09-01,Canada,South Pit,Copper,96976.7,0.02484,0.8247,1317.4,Actual
2023-09-01,Canada,South Pit,Zinc,46963.3,0.02432,0.74,389.1,Budget
2023-09-01,Canada,South Pit,Nickel,66366.6,0.01233,0.8772,1458.4,Budget
2023-09-01,Canada,Mill A,Gold,102167.6,0.00471,0.95,480.4,Actual
2023-09-01,Canada,Mill A,Copper,89509.4,0.01382,0.7655,53.0,Budget
2023-09-01,Canada,Mill A,Zinc,51417.5,0.01014,0.7509,621.4,Budget
2023-09-01,Canada,Mill A,Nickel,85247.1,0.01221,0.6572,1357.3,Actual
2023-09-01,Canada,Mill B,Gold,53956.0,0.0051,0.5993,1186.0,Actual
2023-09-01,Canada,Mill B,Copper,89887.0,0.02021,0.8254,845.7,Budget
2023-09-01,Canada,Mill B,Zinc,94689.4,0.02672,0.9147,87.0,Budget
2023-09-01,Canada,Mill B,Nickel,107279.8,0.02004,0.9199,1722.1,Actual
2023-09-01,Holding Company,North Pit,Gold,56406.0,0.00871,0.7282,1183.8,Budget
2023-09-01,Holding Company,North Pit,Copper,124647.7,0.00319,1.0,1125.4,Actual
2023-09-01,Holding Company,North Pit,Zinc,65827.4,0.01409,0.8621,1044.7,Actual
2023-09-01,Holding Company,North Pit,Nickel,63612.2,0.0311,1.0,949.1,Actual
2023-09-01,Holding Company,South Pit,Gold,54312.1,0.02728,0.8112,506.9,Budget
2023-09-01,Holding Company,South Pit,Copper,51675.2,0.01624,0.7338,1622.8,Budget
2023-09-01,Holding Company,South Pit,Zinc,46147.4,0.00698,0.7746,234.5,Budget
2023-09-01,Holding Company,South Pit,Nickel,43328.3,0.01176,0.579,1415.7,Actual
2023-09-01,Holding Company,Mill A,Gold,32383.1,0.00495,0.5829,851.6,Actual
2023-09-01,Holding Company,Mill A,Copper,40832.9,0.01986,0.6296,1521.0,Actual
2023-09-01,Holding Company,Mill A,Zinc,40747.9,0.02493,0.878,928.8,Budget
2023-09-01,Holding Company,Mill A,Nickel,82302.8,0.00188,0.7498,1408.9,Budget
2023-09-01,Holding Company,Mill B,Gold,33096.8,0.00772,0.7993,1016.3,Budget
2023-09-01,Holding Company,Mill B,Copper,31159.5,0.00461,0.6527,1572.0,Actual
2023-09-01,Holding Company,Mill B,Zinc,54310.4,0.01674,0.8187,942.1,Budget
2023-09-01,Holding Company,Mill B,Nickel,34407.0,0.01228,0.715,1514.7,Actual
2023-09-01,Alberta,North Pit,Gold,73910.1,0.02597,0.7517,1677.0,Budget
2023-09-01,Alberta,North Pit,Copper,49961.3,0.01284,0.5809,252.5,Actual
2023-09-01,Alberta,North Pit,Zinc,34828.8,0.02347,0.6169,276.5,Actual
2023-09-01,Alberta,North Pit,Nickel,44693.2,0.01728,0.9324,453.6,Actual
2023-09-01,Alberta,South Pit,Gold,60057.6,0.00404,0.5549,1185.5,Actual
2023-09-01,Alberta,South Pit,Copper,71468.4,0.00471,0.9068,283.7,Budget
2023-09-01,Alberta,South Pit,Zinc,45381.4,0.0123,0.7165,1944.0,Budget
2023-09-01,Alberta,South Pit,Nickel,60114.6,0.00833,0.7838,858.8,Budget
2023-09-01,Alberta,Mill A,Gold,35040.8,0.0051,0.6576,473.5,Actual
2023-09-01,Alberta,Mill A,Copper,53497.7,0.01481,0.8808,278.6,Budget
2023-09-01,Alberta,Mill A,Zinc,35664.1,0.0141,0.8715,470.6,Budget
2023-09-01,Alberta,Mill A,Nickel,31716.3,0.0155,0.5568,1297.3,Actual
2023-09-01,Alberta,Mill B,Gold,65421.5,0.02405,0.7991,1370.0,Actual
2023-09-01,Alberta,Mill B,Copper,87995.2,0.00353,0.8993,1246.2,Budget
2023-09-01,Alberta,Mill B,Zinc,41293.6,0.01323,0.5745,1089.6,Actual
2023-09-01,Alberta,Mill B,Nickel,44841.4,0.01274,0.9397,1117.1,Budget
2023-09-01,Quebec,North Pit,Gold,51666.7,0.01399,0.6257,556.9,Actual
2023-09-01,Quebec,North Pit,Copper,99694.5,0.02717,0.8744,1300.9,Actual
2023-09-01,Quebec,North Pit,Zinc,115230.3,0.00894,1.0,1391.6,Actual
2023-09-01,Quebec,North Pit,Nickel,78971.5,0.00781,0.9343,198.2,Actual
2023-09-01,Quebec,South Pit,Gold,59568.5,0.02168,0.722,1792.7,Budget
2023-09-01,Quebec,South Pit,Copper,53950.7,0.00475,0.5244,715.5,Actual
2023-09-01,Quebec,South Pit,Zinc,78642.7,0.00467,0.7751,950.0,Budget
2023-09-01,Quebec,South Pit,Nickel,39751.9,0.01237,0.5726,822.7,Actual
2023-09-01,Quebec,Mill A,Gold,115287.5,0.03006,1.0,914.2,Actual
2023-09-01,Quebec,Mill A,Copper,67295.7,0.0199,0.8088,661.6,Budget
2023-09-01,Quebec,Mill A,Zinc,32438.4,0.01957,0.8878,225.6,Budget
2023-09-01,Quebec,Mill A,Nickel,34883.1,0.03118,0.9692,2131.0,Actual
2023-09-01,Quebec,Mill B,Gold,65896.7,0.02521,0.9144,110.1,Budget
2023-09-01,Quebec,Mill B,Copper,87257.8,0.00506,1.0,1460.5,Actual
2023-09-01,Quebec,Mill B,Zinc,80126.4,0.00266,0.7462,877.0,Budget
2023-09-01,Quebec,Mill B,Nickel,65724.8,0.00549,0.8813,980.2,Budget
2023-09-01,Ontario,North Pit,Gold,32513.9,0.00366,0.71,107.0,Budget
2023-09-01,Ontario,North Pit,Copper,91633.5,0.01156,0.7789,305.9,Budget
2023-09-01,Ontario,North Pit,Zinc,58929.0,0.02365,0.7866,1161.6,Budget
2023-09-01,Ontario,North Pit,Nickel,32269.6,0.01433,0.8429,1213.2,Budget
2023-09-01,Ontario,South Pit,Gold,62073.1,0.02224,0.9273,763.2,Actual
2023-09-01,Ontario,South Pit,Copper,112285.2,0.02316,0.9633,1430.2,Actual
2023-09-01,Ontario,South Pit,Zinc,31004.3,0.01692,0.7727,1547.7,Budget
2023-09-01,Ontario,South Pit,Nickel,34470.0,0.00968,0.8795,932.3,Actual
2023-09-01,Ontario,Mill A,Gold,33813.9,0.02085,0.6069,792.9,Actual
2023-09-01,Ontario,Mill A,Copper,91293.4,0.02352,0.766,1900.5,Budget
2023-09-01,Ontario,Mill A,Zinc,44444.0,0.02288,0.8335,1186.3,Budget
2023-09-01,Ontario,Mill A,Nickel,44294.1,0.00133,1.0,2044.0,Actual
2023-09-01,Ontario,Mill B,Gold,96984.5,0.02506,0.7941,1947.6,Actual
2023-09-01,Ontario,Mill B,Copper,97346.5,0.03301,0.9622,106.9,Actual
2023-09-01,Ontario,Mill B,Zinc,53008.4,0.01576,0.8595,40.9,Budget
2023-09-01,Ontario,Mill B,Nickel,51980.9,0.01189,0.7481,1739.3,Budget
2023-09-01,British Columbia,North Pit,Gold,91278.1,0.01306,1.0,88.7,Actual
2023-09-01,British Columbia,North Pit,Copper,60063.2,0.00821,0.9243,638.4,Budget
2023-09-01,British Columbia,North Pit,Zinc,23391.8,0.00787,0.5341,336.7,Actual
2023-09-01,British Columbia,North Pit,Nickel,39020.9,0.00795,0.6569,1465.9,Actual
2023-09-01,British Columbia,South Pit,Gold,59524.6,0.00214,0.9123,1790.7,Budget
2023-09-01,British Columbia,South Pit,Copper,94896.8,0.01409,1.0,1182.1,Actual
2023-09-01,British Columbia,South Pit,Zinc,58089.0,0.02464,0.8561,1555.6,Actual
